Código Departamento;Código Municipio;Código Centro Poblado;Nombre Departamento;Nombre Municipio;Nombre Centro Poblado
47;47707;47707000;MAGDALENA;SANTA ANA;SANTA ANA
47;47707;47707001;MAGDALENA;SANTA ANA;BARRO BLANCO
47;47707;47707006;MAGDALENA;SANTA ANA;SAN FERNANDO
47;47707;47707009;MAGDALENA;SANTA ANA;JARABA
47;47707;47707011;MAGDALENA;SANTA ANA;SANTA ROSA
47;47707;47720006;MAGDALENA;SANTA ANA;GERMANIA
47;47720;47720000;MAGDALENA;SANTA BÁRBARA DE PINTO;SANTA BÁRBARA DE PINTO
47;47720;47720001;MAGDALENA;SANTA BÁRBARA DE PINTO;CUNDINAMARCA
47;47720;47720002;MAGDALENA;SANTA BÁRBARA DE PINTO;SAN PEDRO
47;47720;47720003;MAGDALENA;SANTA BÁRBARA DE PINTO;VELADERO
47;47720;47720004;MAGDALENA;SANTA BÁRBARA DE PINTO;CARRETAL
47;47720;47720005;MAGDALENA;SANTA BÁRBARA DE PINTO;CIENAGUETA
47;47745;47745000;MAGDALENA;SITIONUEVO;SITIONUEVO
47;47745;47745001;MAGDALENA;SITIONUEVO;BUENAVISTA
47;47745;47745002;MAGDALENA;SITIONUEVO;NUEVA VENECIA
47;47745;47745003;MAGDALENA;SITIONUEVO;PALERMO
47;47745;47745006;MAGDALENA;SITIONUEVO;SAN ANTONIO
47;47798;47798000;MAGDALENA;TENERIFE;TENERIFE
47;47798;47798004;MAGDALENA;TENERIFE;REAL DEL OBISPO
47;47798;47798005;MAGDALENA;TENERIFE;SAN LUIS
47;47798;47798007;MAGDALENA;TENERIFE;EL JUNCAL
47;47798;47798008;MAGDALENA;TENERIFE;SANTA INÉS
47;47960;47960000;MAGDALENA;ZAPAYÁN;PUNTA DE PIEDRAS
47;47960;47960001;MAGDALENA;ZAPAYÁN;CAÑO DE AGUAS
47;47960;47960002;MAGDALENA;ZAPAYÁN;CAPUCHO
47;47960;47960003;MAGDALENA;ZAPAYÁN;PIEDRAS DE MOLER
47;47960;47960004;MAGDALENA;ZAPAYÁN;PIEDRAS PINTADAS
47;47960;47960005;MAGDALENA;ZAPAYÁN;LOS CERRITOS
47;47960;47960006;MAGDALENA;ZAPAYÁN;EL BONGO
47;47980;47980000;MAGDALENA;ZONA BANANERA;PRADO - SEVILLA
47;47980;47980001;MAGDALENA;ZONA BANANERA;GUACAMAYAL
47;47980;47980002;MAGDALENA;ZONA BANANERA;GUAMACHITO
47;47980;47980003;MAGDALENA;ZONA BANANERA;LA GRAN VÍA
47;47980;47980004;MAGDALENA;ZONA BANANERA;ORIHUECA
47;47980;47980005;MAGDALENA;ZONA BANANERA;PALOMAR
47;47980;47980006;MAGDALENA;ZONA BANANERA;RIOFRÍO
47;47980;47980007;MAGDALENA;ZONA BANANERA;SANTA ROSALÍA
47;47980;47980009;MAGDALENA;ZONA BANANERA;SOPLADOR
47;47980;47980010;MAGDALENA;ZONA BANANERA;TUCURINCA
47;47980;47980011;MAGDALENA;ZONA BANANERA;VARELA
47;47980;47980012;MAGDALENA;ZONA BANANERA;ZAWADY
47;47980;47980013;MAGDALENA;ZONA BANANERA;ESTACIÓN SEVILLA
47;47980;47980014;MAGDALENA;ZONA BANANERA;LA CANDELARIA
47;47980;47980015;MAGDALENA;ZONA BANANERA;SAN JOSÉ DE KENNEDY
47;47980;47980016;MAGDALENA;ZONA BANANERA;CAÑO MOCHO
47;47980;47980017;MAGDALENA;ZONA BANANERA;EL MAMÓN
47;47980;47980018;MAGDALENA;ZONA BANANERA;AGUSTINA
47;47980;47980019;MAGDALENA;ZONA BANANERA;CARITAL
47;47980;47980020;MAGDALENA;ZONA BANANERA;CASABLANCA
47;47980;47980021;MAGDALENA;ZONA BANANERA;CIUDAD PERDIDA
47;47980;47980022;MAGDALENA;ZONA BANANERA;EL REPOSO
47;47980;47980023;MAGDALENA;ZONA BANANERA;IBERIA
47;47980;47980024;MAGDALENA;ZONA BANANERA;MONTERIA
47;47980;47980025;MAGDALENA;ZONA BANANERA;PATUCA
47;47980;47980026;MAGDALENA;ZONA BANANERA;PAULINA
47;47980;47980027;MAGDALENA;ZONA BANANERA;PILOTO
47;47980;47980028;MAGDALENA;ZONA BANANERA;SALÓN CONCEPCIÓN
50;50001;50001000;META;VILLAVICENCIO;VILLAVICENCIO
50;50001;50001001;META;VILLAVICENCIO;CONCEPCIÓN
50;50001;50001002;META;VILLAVICENCIO;RINCON DE POMPEYA
50;50001;50001003;META;VILLAVICENCIO;SANTA ROSA DE RÍO NEGRO
50;50001;50001004;META;VILLAVICENCIO;BUENAVISTA
50;50001;50001005;META;VILLAVICENCIO;COCUY
50;50001;50001007;META;VILLAVICENCIO;SERVITÁ
50;50001;50001013;META;VILLAVICENCIO;PIPIRAL
50;50001;50001014;META;VILLAVICENCIO;SAN LUIS DE OCOA
50;50001;50001015;META;VILLAVICENCIO;ALTO POMPEYA
50;50001;50001016;META;VILLAVICENCIO;CECILIA
50;50001;50001017;META;VILLAVICENCIO;LA NOHORA
50;50001;50001019;META;VILLAVICENCIO;APIAY
50;50001;50001020;META;VILLAVICENCIO;BARCELONA
50;50001;50001021;META;VILLAVICENCIO;ARGENTINA
50;50001;50001022;META;VILLAVICENCIO;BALMORAL
50;50001;50001023;META;VILLAVICENCIO;BELLA SUIZA
50;50001;50001024;META;VILLAVICENCIO;CONDOMINIO DE LOS ODONTÓLOGOS
50;50001;50001025;META;VILLAVICENCIO;CONDOMINIO SANTA BÁRBARA
50;50001;50001026;META;VILLAVICENCIO;LLANERITA
50;50001;50001027;META;VILLAVICENCIO;NATURALIA
50;50001;50001028;META;VILLAVICENCIO;PARCELAS DEL PROGRESO
50;50001;50001029;META;VILLAVICENCIO;QUINTAS DE SAN FERNANDO
50;50001;50001030;META;VILLAVICENCIO;QUINTAS DEL DIAMANTE
50;50001;50001031;META;VILLAVICENCIO;SAN CARLOS
50;50001;50001032;META;VILLAVICENCIO;SECTOR LOS ALGARROBOS-NARANJOS
50;50001;50001033;META;VILLAVICENCIO;SECTOR VIGÍA SEBASTOPOL
50;50006;50006000;META;ACACÍAS;ACACÍAS
50;50006;50006001;META;ACACÍAS;DINAMARCA
50;50006;50006003;META;ACACÍAS;SAN ISIDRO DE CHICHIMENE
50;50110;50110000;META;BARRANCA DE UPÍA;BARRANCA DE UPÍA
50;50110;50110001;META;BARRANCA DE UPÍA;SAN IGNACIO
50;50124;50124000;META;CABUYARO;CABUYARO
50;50124;50124002;META;CABUYARO;GUAYABAL DE UPÍA
50;50124;50124003;META;CABUYARO;VISO DE UPÍA
50;50124;50124004;META;CABUYARO;LOS MANGOS
50;50150;50150000;META;CASTILLA LA NUEVA;CASTILLA LA NUEVA
50;50150;50150001;META;CASTILLA LA NUEVA;SAN LORENZO
50;50150;50150002;META;CASTILLA LA NUEVA;PUEBLO VIEJO
50;50150;50150003;META;CASTILLA LA NUEVA;EL TORO
50;50150;50150004;META;CASTILLA LA NUEVA;LAS VIOLETAS
50;50223;50223000;META;CUBARRAL;CUBARRAL
50;50223;50223003;META;CUBARRAL;PUERTO ARIARI
50;50226;50226000;META;CUMARAL;CUMARAL
50;50226;50226002;META;CUMARAL;GUACAVÍA
50;50226;50226004;META;CUMARAL;SAN NICOLÁS
50;50226;50226005;META;CUMARAL;VERACRUZ
50;50226;50226007;META;CUMARAL;CANEY MEDIO
50;50226;50226010;META;CUMARAL;PRESENTADO
50;50245;50245000;META;EL CALVARIO;EL CALVARIO
50;50245;50245001;META;EL CALVARIO;MONTFORT
50;50245;50245002;META;EL CALVARIO;SAN FRANCISCO
50;50251;50251000;META;EL CASTILLO;EL CASTILLO
50;50251;50251001;META;EL CASTILLO;MEDELLÍN DEL ARIARI
50;50251;50251003;META;EL CASTILLO;MIRAVALLES
50;50251;50251004;META;EL CASTILLO;PUERTO ESPERANZA
50;50270;50270000;META;EL DORADO;EL DORADO
50;50270;50270001;META;EL DORADO;PUEBLO SÁNCHEZ
50;50270;50270002;META;EL DORADO;SAN ISIDRO
50;50287;50287000;META;FUENTE DE ORO;FUENTE DE ORO
50;50287;50287001;META;FUENTE DE ORO;PUERTO ALJURE
50;50287;50287002;META;FUENTE DE ORO;PUERTO LIMÓN
50;50287;50287003;META;FUENTE DE ORO;PUERTO SANTANDER
50;50287;50287004;META;FUENTE DE ORO;UNIÓN DEL ARIARI
50;50287;50287005;META;FUENTE DE ORO;LA COOPERATIVA
50;50287;50287006;META;FUENTE DE ORO;CAÑO BLANCO
50;50287;50287007;META;FUENTE DE ORO;PUERTO NUEVO
50;50313;50313000;META;GRANADA;GRANADA
50;50313;50313001;META;GRANADA;CANAGUARO
50;50313;50313002;META;GRANADA;DOS QUEBRADAS
50;50313;50313004;META;GRANADA;LA PLAYA
50;50313;50313005;META;GRANADA;PUERTO CALDAS
50;50313;50313006;META;GRANADA;AGUAS CLARAS
50;50318;50318000;META;GUAMAL;GUAMAL
50;50318;50318001;META;GUAMAL;HUMADEA
50;50325;50325000;META;MAPIRIPÁN;MAPIRIPÁN
50;50325;50325001;META;MAPIRIPÁN;PUERTO ALVIRA
50;50325;50325002;META;MAPIRIPÁN;MIELÓN
50;50325;50325004;META;MAPIRIPÁN;ANZUELO
50;50325;50325006;META;MAPIRIPÁN;LA COOPERATIVA
50;50325;50325007;META;MAPIRIPÁN;PUERTO SIARE
50;50325;50325008;META;MAPIRIPÁN;SARDINATA
50;50330;50330000;META;MESETAS;MESETAS
50;50330;50330002;META;MESETAS;JARDÍN DE LAS PEÑAS
50;50330;50330003;META;MESETAS;BRISAS DEL DUDA
50;50330;50330004;META;MESETAS;MIRADOR
50;50330;50330005;META;MESETAS;ORIENTE
50;50330;50330007;META;MESETAS;LA ARGENTINA
50;50330;50330008;META;MESETAS;LA GUAJIRA
50;50330;50330009;META;MESETAS;PUERTO NARIÑO
50;50330;50330010;META;MESETAS;SAN ISIDRO
50;50350;50350000;META;LA MACARENA;LA MACARENA
50;50350;50350001;META;LA MACARENA;LA SOMBRA
50;50350;50350002;META;LA MACARENA;LOS POZOS
50;50350;50350003;META;LA MACARENA;SAN JUAN DEL LOSADA
50;50350;50350004;META;LA MACARENA;VILLA DEL RÍO
50;50350;50350005;META;LA MACARENA;BOCAS DEL PERDIDO
50;50350;50350006;META;LA MACARENA;CATALINA
50;50350;50350007;META;LA MACARENA;CRISTALINA
50;50350;50350008;META;LA MACARENA;EL RUBÍ
50;50370;50370000;META;URIBE;URIBE
50;50370;50370001;META;URIBE;LA JULIA
50;50370;50370002;META;URIBE;EL DIVISO
50;50400;50400000;META;LEJANÍAS;LEJANÍAS
50;50400;50400001;META;LEJANÍAS;CACAYAL
50;50400;50400002;META;LEJANÍAS;ANGOSTURAS DEL GUAPE
50;50450;50450000;META;PUERTO CONCORDIA;PUERTO CONCORDIA
50;50450;50450001;META;PUERTO CONCORDIA;PORORORIO
50;50568;50568000;META;PUERTO GAITÁN;PUERTO GAITÁN
50;50568;50568001;META;PUERTO GAITÁN;PLANAS
50;50568;50568002;META;PUERTO GAITÁN;SAN PEDRO DE ARIMENA
50;50568;50568004;META;PUERTO GAITÁN;SAN MIGUEL
50;50568;50568005;META;PUERTO GAITÁN;EL PORVENIR
50;50568;50568006;META;PUERTO GAITÁN;PUERTO TRUJILLO
50;50568;50568007;META;PUERTO GAITÁN;PUENTE ARIMENA
50;50568;50568008;META;PUERTO GAITÁN;ALTO TILLAVÁ
50;50568;50568010;META;PUERTO GAITÁN;LAS CRISTALINAS
50;50573;50573000;META;PUERTO LÓPEZ;PUERTO LÓPEZ
50;50573;50573001;META;PUERTO LÓPEZ;LA BALSA
50;50573;50573003;META;PUERTO LÓPEZ;PACHAQUIARO
50;50573;50573004;META;PUERTO LÓPEZ;ALTAMIRA
50;50573;50573006;META;PUERTO LÓPEZ;PUERTO GUADALUPE
50;50573;50573007;META;PUERTO LÓPEZ;PUERTO PORFÍA
50;50573;50573008;META;PUERTO LÓPEZ;REMOLINO
50;50573;50573010;META;PUERTO LÓPEZ;BOCAS DEL GUAYURIBA
50;50573;50573011;META;PUERTO LÓPEZ;GUICHIRAL
50;50573;50573012;META;PUERTO LÓPEZ;CHAVIVA
50;50573;50573013;META;PUERTO LÓPEZ;EL TIGRE
50;50577;50577000;META;PUERTO LLERAS;PUERTO LLERAS
50;50577;50577003;META;PUERTO LLERAS;CASIBARE
50;50577;50577004;META;PUERTO LLERAS;CAÑO RAYADO
50;50577;50577005;META;PUERTO LLERAS;VILLA LA PAZ
50;50577;50577006;META;PUERTO LLERAS;TIERRA GRATA
50;50577;50577007;META;PUERTO LLERAS;LA UNIÓN
50;50577;50577008;META;PUERTO LLERAS;VILLA PALMERAS
50;50590;50590000;META;PUERTO RICO;PUERTO RICO
50;50590;50590003;META;PUERTO RICO;LA LINDOSA
50;50590;50590004;META;PUERTO RICO;BARRANCO COLORADO
50;50590;50590005;META;PUERTO RICO;PUERTO TOLEDO
50;50590;50590006;META;PUERTO RICO;CHARCO DANTO
50;50590;50590007;META;PUERTO RICO;LA TIGRA
50;50590;50590008;META;PUERTO RICO;PUERTO CHISPAS
50;50606;50606000;META;RESTREPO;RESTREPO
50;50680;50680000;META;SAN CARLOS DE GUAROA;SAN CARLOS DE GUAROA
50;50680;50680001;META;SAN CARLOS DE GUAROA;PAJURE
50;50680;50680002;META;SAN CARLOS DE GUAROA;SURIMENA
50;50680;50680003;META;SAN CARLOS DE GUAROA;LA PALMERA
50;50683;50683000;META;SAN JUAN DE ARAMA;SAN JUAN DE ARAMA
50;50683;50683001;META;SAN JUAN DE ARAMA;EL VERGEL
50;50683;50683005;META;SAN JUAN DE ARAMA;MESA FERNÁNDEZ
50;50683;50683011;META;SAN JUAN DE ARAMA;CERRITO
50;50683;50683012;META;SAN JUAN DE ARAMA;MIRAFLOREZ
50;50683;50683013;META;SAN JUAN DE ARAMA;PEÑAS BLANCAS
50;50686;50686000;META;SAN JUANITO;SAN JUANITO
50;50686;50686002;META;SAN JUANITO;LA CANDELARIA
50;50686;50686003;META;SAN JUANITO;SAN JOSÉ
50;50689;50689000;META;SAN MARTÍN;SAN MARTÍN
50;50689;50689001;META;SAN MARTÍN;EL MEREY
50;50689;50689003;META;SAN MARTÍN;REFORMA
50;50689;50689004;META;SAN MARTÍN;RINCÓN BOLÍVAR
50;50689;50689005;META;SAN MARTÍN;BRISAS DEL MANACACÍAS
50;50711;50711000;META;VISTAHERMOSA;VISTAHERMOSA
50;50711;50711001;META;VISTAHERMOSA;CAMPO ALEGRE
50;50711;50711002;META;VISTAHERMOSA;PIÑALITO
50;50711;50711003;META;VISTAHERMOSA;MARACAIBO
50;50711;50711004;META;VISTAHERMOSA;CAÑO AMARILLO
50;50711;50711005;META;VISTAHERMOSA;PUERTO LUCAS MARGEN IZQUIERDO
50;50711;50711006;META;VISTAHERMOSA;PUERTO LUCAS MARGEN DERECHO
50;50711;50711008;META;VISTAHERMOSA;PUERTO ESPERANZA MARGEN IZQUIERDO
50;50711;50711012;META;VISTAHERMOSA;COSTA RICA
50;50711;50711014;META;VISTAHERMOSA;PALESTINA
50;50711;50711016;META;VISTAHERMOSA;SANTO DOMINGO
50;50711;50711017;META;VISTAHERMOSA;TRES ESQUINAS
50;50711;50711018;META;VISTAHERMOSA;ALBANIA
50;50711;50711019;META;VISTAHERMOSA;BUENOS AIRES
50;50711;50711020;META;VISTAHERMOSA;EL TRIUNFO
50;50711;50711021;META;VISTAHERMOSA;LA REFORMA
50;50711;50711022;META;VISTAHERMOSA;PALMERAS
52;52001;52001000;NARIÑO;PASTO;SAN JUAN DE PASTO
52;52001;52001001;NARIÑO;PASTO;CATAMBUCO
52;52001;52001003;NARIÑO;PASTO;EL ENCANO
52;52001;52001004;NARIÑO;PASTO;GENOY
52;52001;52001005;NARIÑO;PASTO;LA LAGUNA
52;52001;52001007;NARIÑO;PASTO;OBONUCO
52;52001;52001008;NARIÑO;PASTO;SANTA BARBARA
52;52001;52001009;NARIÑO;PASTO;JONGOVITO
52;52001;52001010;NARIÑO;PASTO;GUALMATÁN
52;52001;52001012;NARIÑO;PASTO;MAPACHICO - ATICANCE
52;52001;52001013;NARIÑO;PASTO;EL SOCORRO CIMARRÓN
52;52001;52001014;NARIÑO;PASTO;BAJO CASANARE
52;52001;52001016;NARIÑO;PASTO;MOTILÓN
52;52001;52001019;NARIÑO;PASTO;CEROTAL
52;52001;52001021;NARIÑO;PASTO;LA VICTORIA
52;52001;52001024;NARIÑO;PASTO;SAN JOSÉ
52;52001;52001025;NARIÑO;PASTO;EL PUERTO
52;52001;52001027;NARIÑO;PASTO;CABRERA
52;52001;52001029;NARIÑO;PASTO;DOLORES
52;52001;52001030;NARIÑO;PASTO;BUESAQUILLO
52;52001;52001031;NARIÑO;PASTO;BUESAQUILLO ALTO
52;52001;52001033;NARIÑO;PASTO;CUJACAL
52;52001;52001034;NARIÑO;PASTO;CUJACAL BAJO
52;52001;52001036;NARIÑO;PASTO;TESCUAL
52;52001;52001038;NARIÑO;PASTO;MAPACHICO
52;52001;52001039;NARIÑO;PASTO;ANGANOY
52;52001;52001042;NARIÑO;PASTO;DAZA
52;52001;52001051;NARIÑO;PASTO;CUBIJAN BAJO
52;52001;52001052;NARIÑO;PASTO;SAN FERNANDO
52;52001;52001053;NARIÑO;PASTO;MOCONDINO
52;52001;52001055;NARIÑO;PASTO;CANCHALA
52;52001;52001056;NARIÑO;PASTO;LOS ANGELES
52;52001;52001058;NARIÑO;PASTO;EL ROSARIO
52;52001;52001059;NARIÑO;PASTO;JAMONDINO
52;52001;52001060;NARIÑO;PASTO;CASTILLO LOMA
52;52001;52001063;NARIÑO;PASTO;BOTANILLA
52;52001;52001064;NARIÑO;PASTO;CHARGUAYACO
52;52001;52001065;NARIÑO;PASTO;CRUZ DE AMARILLO
52;52001;52001066;NARIÑO;PASTO;EL CAMPANERO
52;52001;52001068;NARIÑO;PASTO;JURADO
52;52001;52001071;NARIÑO;PASTO;LA MERCED
52;52001;52001072;NARIÑO;PASTO;LAS ENCINAS
52;52001;52001073;NARIÑO;PASTO;MAPACHICO ALTO
52;52001;52001074;NARIÑO;PASTO;MAPACHICO SAN JOSÉ
52;52001;52001076;NARIÑO;PASTO;SAN FRANCISCO
52;52001;52001078;NARIÑO;PASTO;SAN JUAN DE ANGANOY
52;52001;52001079;NARIÑO;PASTO;SANTA LUCÍA
52;52001;52001080;NARIÑO;PASTO;VILLA MARÍA
52;52001;52001083;NARIÑO;PASTO;MAPACHICO BAJO
52;52001;52001086;NARIÑO;PASTO;GUALMATAN ALTO
52;52001;52001087;NARIÑO;PASTO;LA CALDERA
52;52001;52001088;NARIÑO;PASTO;SAN CAYETANO
52;52001;52001089;NARIÑO;PASTO;PUERRES
52;52001;52001090;NARIÑO;PASTO;CUJACAL CENTRO
52;52001;52001091;NARIÑO;PASTO;LA ALIANZA
52;52001;52001092;NARIÑO;PASTO;LAS IGLESIAS
52;52001;52001093;NARIÑO;PASTO;PENDEJINO REYES
52;52001;52001094;NARIÑO;PASTO;SAN ANTONIO DE ARANDA
52;52019;52019000;NARIÑO;ALBÁN;SAN JOSÉ
52;52019;52019004;NARIÑO;ALBÁN;CAMPOBELLO
52;52019;52019009;NARIÑO;ALBÁN;CARMELO ASENTAMIENTO 1
52;52019;52019013;NARIÑO;ALBÁN;FÁTIMA
52;52022;52022000;NARIÑO;ALDANA;ALDANA
52;52022;52022003;NARIÑO;ALDANA;SAN LUIS
52;52036;52036000;NARIÑO;ANCUYÁ;ANCUYÁ
52;52036;52036001;NARIÑO;ANCUYÁ;EL INGENIO
52;52036;52036002;NARIÑO;ANCUYÁ;CRUZ DE MAYO
52;52036;52036003;NARIÑO;ANCUYÁ;LA LOMA
52;52036;52036004;NARIÑO;ANCUYÁ;YANANCHA
52;52036;52036005;NARIÑO;ANCUYÁ;MACAS CRUZ
52;52036;52036007;NARIÑO;ANCUYÁ;LLANO
52;52036;52036009;NARIÑO;ANCUYÁ;COCHA BLANCA
52;52036;52036010;NARIÑO;ANCUYÁ;SAN LUIS
52;52036;52036012;NARIÑO;ANCUYÁ;LIMONAR
52;52036;52036013;NARIÑO;ANCUYÁ;INDO
52;52036;52036014;NARIÑO;ANCUYÁ;LA QUINUA
52;52036;52036015;NARIÑO;ANCUYÁ;EL PEDREGAL
52;52036;52036016;NARIÑO;ANCUYÁ;LA AGUADA
52;52051;52051000;NARIÑO;ARBOLEDA;BERRUECOS
52;52051;52051001;NARIÑO;ARBOLEDA;ROSAFLORIDA (CÁRDENAS)
52;52051;52051003;NARIÑO;ARBOLEDA;GÓMEZ
52;52051;52051005;NARIÑO;ARBOLEDA;EL EMPATE
52;52051;52051006;NARIÑO;ARBOLEDA;LA COCHA
52;52051;52051007;NARIÑO;ARBOLEDA;ROSA FLORIDA SUR - SECTOR LA CAPILLA
52;52051;52051009;NARIÑO;ARBOLEDA;LA CAÑADA
52;52051;52051011;NARIÑO;ARBOLEDA;MARTÍN
52;52051;52051012;NARIÑO;ARBOLEDA;ROSAFLORIDA NORTE
52;52051;52051014;NARIÑO;ARBOLEDA;SANTA TERESA
52;52079;52079000;NARIÑO;BARBACOAS;BARBACOAS
52;52079;52079001;NARIÑO;BARBACOAS;ALTAQUER
52;52079;52079002;NARIÑO;BARBACOAS;BUENAVISTA
52;52079;52079003;NARIÑO;BARBACOAS;CHALCHAL
52;52079;52079004;NARIÑO;BARBACOAS;CHAPIRA
52;52079;52079005;NARIÑO;BARBACOAS;DIAGUILLO
52;52079;52079006;NARIÑO;BARBACOAS;JUNÍN
52;52079;52079007;NARIÑO;BARBACOAS;JUSTO ORTÍZ
52;52079;52079008;NARIÑO;BARBACOAS;LAS CRUCES
52;52079;52079009;NARIÑO;BARBACOAS;LOS BRAZOS
52;52079;52079010;NARIÑO;BARBACOAS;LUIS AVELINO PÉREZ
52;52079;52079011;NARIÑO;BARBACOAS;MONGÓN
52;52079;52079012;NARIÑO;BARBACOAS;OLAYA HERRERA
52;52079;52079013;NARIÑO;BARBACOAS;PAMBANA
52;52079;52079014;NARIÑO;BARBACOAS;SUCRE GUINULTE
52;52079;52079015;NARIÑO;BARBACOAS;TELPÍ
52;52079;52079016;NARIÑO;BARBACOAS;CHALALBÍ
52;52079;52079017;NARIÑO;BARBACOAS;GUAGAYPÍ
52;52079;52079018;NARIÑO;BARBACOAS;SAN MIGUEL NAMBÍ
52;52079;52079019;NARIÑO;BARBACOAS;SOLEDAD
52;52079;52079020;NARIÑO;BARBACOAS;TERAIMBE
52;52079;52079021;NARIÑO;BARBACOAS;YACULA
52;52079;52079022;NARIÑO;BARBACOAS;SAN JUAN PALACIO
52;52079;52079023;NARIÑO;BARBACOAS;ÑAMBÍ
52;52079;52079024;NARIÑO;BARBACOAS;CARGAZOL
52;52079;52079025;NARIÑO;BARBACOAS;CASCAJERO
52;52079;52079026;NARIÑO;BARBACOAS;EL DIVISO
52;52079;52079027;NARIÑO;BARBACOAS;LA PLAYA
52;52079;52079028;NARIÑO;BARBACOAS;PAUNDE
52;52079;52079029;NARIÑO;BARBACOAS;SALÍ
52;52079;52079030;NARIÑO;BARBACOAS;YALARE
52;52079;52079031;NARIÑO;BARBACOAS;ALBÍ
52;52079;52079032;NARIÑO;BARBACOAS;PIMBÍ
52;52079;52079033;NARIÑO;BARBACOAS;COSCORRÓN TELEMBÍ
52;52079;52079034;NARIÑO;BARBACOAS;CARCUEL
52;52083;52083000;NARIÑO;BELÉN;BELÉN
52;52083;52083001;NARIÑO;BELÉN;SANTA ROSA
52;52110;52110000;NARIÑO;BUESACO;BUESACO
52;52110;52110001;NARIÑO;BUESACO;PALASINOY
52;52110;52110002;NARIÑO;BUESACO;ROSAL DEL MONTE
52;52110;52110003;NARIÑO;BUESACO;SAN ANTONIO
52;52110;52110004;NARIÑO;BUESACO;SAN IGNACIO
52;52110;52110005;NARIÑO;BUESACO;SANTAFÉ
52;52110;52110006;NARIÑO;BUESACO;SANTAMARÍA
52;52110;52110007;NARIÑO;BUESACO;VILLAMORENO
52;52110;52110008;NARIÑO;BUESACO;VERACRUZ
52;52110;52110009;NARIÑO;BUESACO;ALTACLARA
52;52110;52110022;NARIÑO;BUESACO;JUANAMBÚ
52;52110;52110030;NARIÑO;BUESACO;SAN MIGUEL SANTAFÉ
52;52203;52203000;NARIÑO;COLÓN;GÉNOVA
52;52203;52203001;NARIÑO;COLÓN;GUAITARILLA
52;52203;52203002;NARIÑO;COLÓN;LA PLATA
52;52203;52203004;NARIÑO;COLÓN;VILLANUEVA
52;52207;52207000;NARIÑO;CONSACÁ;CONSACÁ
52;52207;52207003;NARIÑO;CONSACÁ;OLAYA HERRERA
52;52207;52207004;NARIÑO;CONSACÁ;BOMBONA
52;52207;52207013;NARIÑO;CONSACÁ;EL HATILLO
52;52207;52207023;NARIÑO;CONSACÁ;RUMIPAMBA
52;52210;52210000;NARIÑO;CONTADERO;CONTADERO
52;52210;52210001;NARIÑO;CONTADERO;ALDEA DE MARÍA
52;52210;52210002;NARIÑO;CONTADERO;LA JOSEFINA
52;52210;52210003;NARIÑO;CONTADERO;OSPINA PÉREZ
52;52210;52210004;NARIÑO;CONTADERO;SANTO DOMINGO
52;52215;52215000;NARIÑO;CÓRDOBA;CÓRDOBA
52;52215;52215001;NARIÑO;CÓRDOBA;LOS ARRAYANES
52;52215;52215002;NARIÑO;CÓRDOBA;LLORENTE
52;52215;52215003;NARIÑO;CÓRDOBA;PAYÁN
52;52215;52215004;NARIÑO;CÓRDOBA;SANTANDER
52;52215;52215005;NARIÑO;CÓRDOBA;PUEBLO BAJO
52;52215;52215007;NARIÑO;CÓRDOBA;SANTA BRÍGIDA
52;52224;52224000;NARIÑO;CUASPÚD;CARLOSAMA
52;52224;52224001;NARIÑO;CUASPÚD;MACAS
52;52224;52224002;NARIÑO;CUASPÚD;EL CARCHI
52;52224;52224003;NARIÑO;CUASPÚD;CHAVISNÁN
52;52224;52224004;NARIÑO;CUASPÚD;SAN FRANCISCO
52;52227;52227000;NARIÑO;CUMBAL;CUMBAL
52;52227;52227001;NARIÑO;CUMBAL;CHILES
52;52227;52227002;NARIÑO;CUMBAL;MAYASQUER
52;52227;52227003;NARIÑO;CUMBAL;MIRAFLORES
52;52227;52227004;NARIÑO;CUMBAL;PANÁN
52;52227;52227005;NARIÑO;CUMBAL;SAN MARTÍN
52;52227;52227006;NARIÑO;CUMBAL;NAZATE
52;52227;52227007;NARIÑO;CUMBAL;PUEBLO VIEJO
52;52227;52227008;NARIÑO;CUMBAL;TALAMBI
52;52233;52233000;NARIÑO;CUMBITARA;CUMBITARA
52;52233;52233001;NARIÑO;CUMBITARA;DAMASCO
52;52233;52233002;NARIÑO;CUMBITARA;EL DESIERTO
52;52233;52233003;NARIÑO;CUMBITARA;PISANDA
52;52233;52233004;NARIÑO;CUMBITARA;SIDÓN
52;52233;52233007;NARIÑO;CUMBITARA;LA ESPERANZA
52;52233;52233008;NARIÑO;CUMBITARA;SANTA ROSA
52;52233;52233011;NARIÑO;CUMBITARA;SANTA ANA
52;52233;52233012;NARIÑO;CUMBITARA;CAMPO BELLO
52;52240;52240000;NARIÑO;CHACHAGÜÍ;CHACHAGÜÍ
52;52240;52240001;NARIÑO;CHACHAGÜÍ;ARIZONA
52;52240;52240002;NARIÑO;CHACHAGÜÍ;AGRARIO
52;52240;52240003;NARIÑO;CHACHAGÜÍ;CANO ALTO
52;52240;52240004;NARIÑO;CHACHAGÜÍ;CANO BAJO
52;52240;52240005;NARIÑO;CHACHAGÜÍ;CHORRILLO
52;52240;52240006;NARIÑO;CHACHAGÜÍ;GUAIRABAMBA
52;52240;52240008;NARIÑO;CHACHAGÜÍ;LA LOMA
52;52240;52240011;NARIÑO;CHACHAGÜÍ;SANTA MÓNICA
